"version","previous_version","relative_path","logical_path","artifact_role","extension","bytes","line_count","sha256","eol_normalized_sha256","version_token_normalized_sha256","previous_same_logical_path","byte_identical_to_previous","eol_text_identical_to_previous","version_token_text_identical_to_previous"
"v1.0.20","v1.0.19","_sections\ch1_sec04_hys.tex","_sections\ch1_sec04_hys.tex","SECTION_SOURCE",".tex","16153","213","acc39d19ea4ef15d05b6866e712805c1ca45a749e198f8e5bcf16d8835108509","acc39d19ea4ef15d05b6866e712805c1ca45a749e198f8e5bcf16d8835108509","acc39d19ea4ef15d05b6866e712805c1ca45a749e198f8e5bcf16d8835108509","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec05_width.tex","_sections\ch1_sec05_width.tex","SECTION_SOURCE",".tex","23750","300","280d7363cef59cb51f5a7d2b1e645b3b712d5f275cd395a1d129f82c99be31aa","280d7363cef59cb51f5a7d2b1e645b3b712d5f275cd395a1d129f82c99be31aa","280d7363cef59cb51f5a7d2b1e645b3b712d5f275cd395a1d129f82c99be31aa","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec06_eqpeak.tex","_sections\ch1_sec06_eqpeak.tex","SECTION_SOURCE",".tex","3391","44","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch1_sec07_broadening.tex","_sections\ch1_sec07_broadening.tex","SECTION_SOURCE",".tex","29841","308","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec08_lag.tex","_sections\ch1_sec08_lag.tex","SECTION_SOURCE",".tex","9507","129","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch1_sec09_tail.tex","_sections\ch1_sec09_tail.tex","SECTION_SOURCE",".tex","18224","245","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch1_sec10_sum.tex","_sections\ch1_sec10_sum.tex","SECTION_SOURCE",".tex","5695","63","69fe890d46d841ca4d4dbe4a5280e2abf932cf5cef5fb79591a48faf870a2396","69fe890d46d841ca4d4dbe4a5280e2abf932cf5cef5fb79591a48faf870a2396","69fe890d46d841ca4d4dbe4a5280e2abf932cf5cef5fb79591a48faf870a2396","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec11_lcointro.tex","_sections\ch1_sec11_lcointro.tex","SECTION_SOURCE",".tex","14378","173","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec12_lcocenter.tex","_sections\ch1_sec12_lcocenter.tex","SECTION_SOURCE",".tex","10398","113","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec13_lcohys.tex","_sections\ch1_sec13_lcohys.tex","SECTION_SOURCE",".tex","13289","177","4e875cd96cbf64a8a7a68505f8c4590fb00dc6b5892c8a0184a2f732221846e5","4e875cd96cbf64a8a7a68505f8c4590fb00dc6b5892c8a0184a2f732221846e5","4e875cd96cbf64a8a7a68505f8c4590fb00dc6b5892c8a0184a2f732221846e5","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec14_lcodecomp.tex","_sections\ch1_sec14_lcodecomp.tex","SECTION_SOURCE",".tex","9687","103","a12e2602f896e4b38ca82f8549c64a95a738dabb2a15c8366bab9ec128658b97","a12e2602f896e4b38ca82f8549c64a95a738dabb2a15c8366bab9ec128658b97","a12e2602f896e4b38ca82f8549c64a95a738dabb2a15c8366bab9ec128658b97","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec15_lcoelec.tex","_sections\ch1_sec15_lcoelec.tex","SECTION_SOURCE",".tex","29995","302","b124020f71315d9b0eedf16f956f2073f764df12f448c769408d4d7eed1f7d9a","b124020f71315d9b0eedf16f956f2073f764df12f448c769408d4d7eed1f7d9a","3a9dc5e969b7574b507244c795622627f2ec2d7806c2417485b943f4572e2748","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec16_lcopeak.tex","_sections\ch1_sec16_lcopeak.tex","SECTION_SOURCE",".tex","4979","69","5af91d815c246f90a8f44cc95000bf8e1ad639c8478e9b3d6257b6c6a454f7cf","5af91d815c246f90a8f44cc95000bf8e1ad639c8478e9b3d6257b6c6a454f7cf","5af91d815c246f90a8f44cc95000bf8e1ad639c8478e9b3d6257b6c6a454f7cf","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec17_msmr.tex","_sections\ch1_sec17_msmr.tex","SECTION_SOURCE",".tex","10976","137","db3637fb03f0f78e8929defec3c752f5ed543634607027b0b9cd97804db4907c","db3637fb03f0f78e8929defec3c752f5ed543634607027b0b9cd97804db4907c","db3637fb03f0f78e8929defec3c752f5ed543634607027b0b9cd97804db4907c","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec18_inputs.tex","_sections\ch1_sec18_inputs.tex","SECTION_SOURCE",".tex","5032","69","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_appA_traps.tex","_sections\ch2_appA_traps.tex","SECTION_SOURCE",".tex","4120","75","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_appB_codemap.tex","_sections\ch2_appB_codemap.tex","SECTION_SOURCE",".tex","5223","72","895cf85e2b687154f7fe9b9329aff785ca114bf18454a48f5e5607f8862bb3df","895cf85e2b687154f7fe9b9329aff785ca114bf18454a48f5e5607f8862bb3df","895cf85e2b687154f7fe9b9329aff785ca114bf18454a48f5e5607f8862bb3df","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_bib.tex","_sections\ch2_bib.tex","SECTION_SOURCE",".tex","5577","28","b8dd16824ac0029930515f0120748d07fe9395b23ac2bb0fc7b3e5634963e4ee","b8dd16824ac0029930515f0120748d07fe9395b23ac2bb0fc7b3e5634963e4ee","b8dd16824ac0029930515f0120748d07fe9395b23ac2bb0fc7b3e5634963e4ee","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_preamble.tex","_sections\ch2_preamble.tex","SECTION_SOURCE",".tex","2371","53","028acfe3a7e324a95ad0eee06368203537d59fdd678b06f7d2e2c812434d45ff","028acfe3a7e324a95ad0eee06368203537d59fdd678b06f7d2e2c812434d45ff","defd63015e33b389d1d144e4d2bf13a14072f9f8a90e87ec082192f538cea4ee","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec00_intro.tex","_sections\ch2_sec00_intro.tex","SECTION_SOURCE",".tex","6374","70","526681e3b1b39cb84ee368f5a143e5ae1f1888fb37bc66dee2238ffa0e2405f7","526681e3b1b39cb84ee368f5a143e5ae1f1888fb37bc66dee2238ffa0e2405f7","526681e3b1b39cb84ee368f5a143e5ae1f1888fb37bc66dee2238ffa0e2405f7","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec01_partition.tex","_sections\ch2_sec01_partition.tex","SECTION_SOURCE",".tex","12508","145","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_sec02_config.tex","_sections\ch2_sec02_config.tex","SECTION_SOURCE",".tex","15317","191","9953d91110a0ad6ebdb6a26ab886077deb9969ed6a2f0792bfb18d98158f1ea3","9953d91110a0ad6ebdb6a26ab886077deb9969ed6a2f0792bfb18d98158f1ea3","9953d91110a0ad6ebdb6a26ab886077deb9969ed6a2f0792bfb18d98158f1ea3","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec03_vibel.tex","_sections\ch2_sec03_vibel.tex","SECTION_SOURCE",".tex","9640","103","7f1e4517a4f43af27eeeb502077621be3ddc6f205e03024b6f108f5bcfc08c49","7f1e4517a4f43af27eeeb502077621be3ddc6f205e03024b6f108f5bcfc08c49","7f1e4517a4f43af27eeeb502077621be3ddc6f205e03024b6f108f5bcfc08c49","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec04_einstein.tex","_sections\ch2_sec04_einstein.tex","SECTION_SOURCE",".tex","9707","117","e320da9c9fdcd46a69fd31b988f26757ab9f6d3219fe890969bbacf51ff99d07","e320da9c9fdcd46a69fd31b988f26757ab9f6d3219fe890969bbacf51ff99d07","e320da9c9fdcd46a69fd31b988f26757ab9f6d3219fe890969bbacf51ff99d07","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec05_mixing.tex","_sections\ch2_sec05_mixing.tex","SECTION_SOURCE",".tex","21325","241","34aeb20f2a4d96dfe3dc457863cb7af8823e2b032e318c311a0d1a46611fae79","34aeb20f2a4d96dfe3dc457863cb7af8823e2b032e318c311a0d1a46611fae79","34aeb20f2a4d96dfe3dc457863cb7af8823e2b032e318c311a0d1a46611fae79","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec06_limits.tex","_sections\ch2_sec06_limits.tex","SECTION_SOURCE",".tex","3972","53","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_sec07_revheat.tex","_sections\ch2_sec07_revheat.tex","SECTION_SOURCE",".tex","5486","59","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_sec08_synthesis.tex","_sections\ch2_sec08_synthesis.tex","SECTION_SOURCE",".tex","11103","148","4a3d911ec7687c3032796e95269abdd2dfa839647c5aba9f99e0e6266b925834","4a3d911ec7687c3032796e95269abdd2dfa839647c5aba9f99e0e6266b925834","4a3d911ec7687c3032796e95269abdd2dfa839647c5aba9f99e0e6266b925834","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch2_sec09_method.tex","_sections\ch2_sec09_method.tex","SECTION_SOURCE",".tex","4094","44","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch2_sec10_closing.tex","_sections\ch2_sec10_closing.tex","SECTION_SOURCE",".tex","2492","26","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","True","True","True","True"
"v1.0.20","v1.0.19","Anode_Fit_v1.0.20.py","Anode_Fit_{version}.py","MAIN_CODE",".py","69332","1153","415bde6197d825685bac044aec9435eaa3b9148e0bab37c1eefe9b82430a635b","415bde6197d825685bac044aec9435eaa3b9148e0bab37c1eefe9b82430a635b","4a63a206084f95c2b0fba8a9e3b361bbb01ef049599833d1b540552486d3d388","True","False","False","False"
"v1.0.20","v1.0.19","appendix_phase_separation.pdf","appendix_phase_separation.pdf","PDF_OUTPUT",".pdf","243969",,"7f8da5e8919015e193a4cdea1ccd95d8d2f4c7d70611d6230e81c60964f894c1","","","True","False","False","False"
"v1.0.20","v1.0.19","appendix_phase_separation.tex","appendix_phase_separation.tex","TEX_SOURCE",".tex","34511","498","fb48e4561c8f663b5b744dd772cf4117ca82b5f9cea094241d8efba94a55ac1e","fb48e4561c8f663b5b744dd772cf4117ca82b5f9cea094241d8efba94a55ac1e","afe972215f446e46a2449a4ce3c7c547f10eb0f4108e4242a2aa8720644083f3","True","False","False","False"
"v1.0.20","v1.0.19","figs\anode_fit_v1_0_14_dqdv.png","figs\anode_fit_v1_0_14_dqdv.png","FIGURE_ASSET",".png","184214",,"230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","","","True","True","False","False"
"v1.0.20","v1.0.19","figs\graph_suite_v1015.png","figs\graph_suite_v1015.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","True","True","False","False"
"v1.0.20","v1.0.19","figs\graph_suite_v1016.png","figs\graph_suite_v1016.png","FIGURE_ASSET",".png","223061",,"0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","","","True","True","False","False"
"v1.0.20","v1.0.19","figs\graph_suite_v1019.png","figs\graph_suite_v1019.png","FIGURE_ASSET",".png","223066",,"75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","","","False","False","False","False"
"v1.0.20","v1.0.19","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","True","False","False"
"v1.0.20","v1.0.19","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","24415","138","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","0050a9a5c9614ca487a90b8f23893b575ecfaaec3bd093aea127df7808e896b8","True","False","False","False"
"v1.0.20","v1.0.19","graphite_ica_ch1_v1.0.20.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","839755",,"f0ea0c553191d2eb91480ffbd15f6441e9f8ac5321dd768b65c0e297b3df5fce","","","True","False","False","False"
"v1.0.20","v1.0.19","graphite_ica_ch1_v1.0.20.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","1932","44","47e10c8a9a6f69d26168686b745c4900aaae4456cb02ccae6d118556e46cf90e","47e10c8a9a6f69d26168686b745c4900aaae4456cb02ccae6d118556e46cf90e","773893d8084ac99687b6f4c523d617f2f3f855719890b86f90a3f4159e387335","True","False","False","False"
"v1.0.20","v1.0.19","graphite_ica_ch2_v1.0.20.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","456218",,"abdc6ac086ac94a3b48c35923ad527a8d336756393784d8dd64a92cee47e5cef","","","True","False","False","False"
"v1.0.20","v1.0.19","graphite_ica_ch2_v1.0.20.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","2047","38","e8a1b30f62c70d70e7e3d36aa1f3cc8bb46291fb0712c3453b249cb48b3a1879","e8a1b30f62c70d70e7e3d36aa1f3cc8bb46291fb0712c3453b249cb48b3a1879","5c20fd26fc36031b8e2c3f52ef12cec3b863992cab56e8f8d24ec20cda835112","True","False","False","False"
"v1.0.20","v1.0.19","HANDOVER_v1.0.20.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","9916","75","063528e4c61ae36705d93113e54fc7bc8053d219ac4d8633499c5555cd27eaeb","063528e4c61ae36705d93113e54fc7bc8053d219ac4d8633499c5555cd27eaeb","fe07f449e3a01d195015e3af3cae0c606eafa79ac1aab52e731a2c06cc9cc0b0","True","False","False","False"
"v1.0.20","v1.0.19","plans\2026-07-16-v1020-master-plan.md","plans\2026-07-16-v{compact_version}-master-plan.md","VERSION_PLAN",".md","39772","208","dfc8394a4935cb7705537b1a4b277d9f9feb781c095e07393eb30a52da666843","dfc8394a4935cb7705537b1a4b277d9f9feb781c095e07393eb30a52da666843","61d380d1b18b21fd42f3f0ce18cad46b1e33d3b8e36341b15ff685c4bdf7a4e7","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P0_setup.md","plans\PLAN_P0_setup.md","VERSION_PLAN",".md","3661","46","3317fd53a04ba4b638797268d870f97cba666ced9ba061c7c1699d4a344dbe89","3317fd53a04ba4b638797268d870f97cba666ced9ba061c7c1699d4a344dbe89","f3592d8bc82f112c2d901da3cdc4c9aba1215fa12ca1c5b2732af2fa146bfb02","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P1_references.md","plans\PLAN_P1_references.md","VERSION_PLAN",".md","3243","42","2dfecfbbe62202feb63e145e2fd0a71245bb737eece46d0f72c1b7d47d70cc95","2dfecfbbe62202feb63e145e2fd0a71245bb737eece46d0f72c1b7d47d70cc95","a166d5ff4dbb267e48baf7958bb91be424a199da4fc0bf14812967f7f4b662f4","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P2_part0.md","plans\PLAN_P2_part0.md","VERSION_PLAN",".md","4335","51","7437d535353bffff90caee400d2b7633c4c8af5dfe07e4b4e519b04b1acab057","7437d535353bffff90caee400d2b7633c4c8af5dfe07e4b4e519b04b1acab057","7437d535353bffff90caee400d2b7633c4c8af5dfe07e4b4e519b04b1acab057","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P3_graphite.md","plans\PLAN_P3_graphite.md","VERSION_PLAN",".md","2901","45","acaddc0c365a6d6094344f02af4856f45eec518007c8f79fddabf1b336581b14","acaddc0c365a6d6094344f02af4856f45eec518007c8f79fddabf1b336581b14","acaddc0c365a6d6094344f02af4856f45eec518007c8f79fddabf1b336581b14","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P4_lco.md","plans\PLAN_P4_lco.md","VERSION_PLAN",".md","2844","40","6a686a44a3a612be1f498d1ff4ac8d08d0466d2ab3ad40e6f857afca03a7c272","6a686a44a3a612be1f498d1ff4ac8d08d0466d2ab3ad40e6f857afca03a7c272","6a686a44a3a612be1f498d1ff4ac8d08d0466d2ab3ad40e6f857afca03a7c272","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P5_ch2.md","plans\PLAN_P5_ch2.md","VERSION_PLAN",".md","2558","35","57d8241dc74af42ebd3362b206e754e0990a2465f15414f8484231b514b041c0","57d8241dc74af42ebd3362b206e754e0990a2465f15414f8484231b514b041c0","8647af3dcfe03b2db4310f690e5c12f9b092dc8757f359492c9225627d56b775","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P6_convention.md","plans\PLAN_P6_convention.md","VERSION_PLAN",".md","2563","35","12f1ba404bb956f688ebe9854a80651fd61366472a896caf3514c6a3351c6a6f","12f1ba404bb956f688ebe9854a80651fd61366472a896caf3514c6a3351c6a6f","46f8bb58baf35b8aa3e3bef1a94f793ee837b0449628fe8aca992f3b4b5c9124","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P7_review.md","plans\PLAN_P7_review.md","VERSION_PLAN",".md","3784","38","659da17bb271e5474245d51ee7b522825f3a2e3d6204a2be86a30b3beb336038","659da17bb271e5474245d51ee7b522825f3a2e3d6204a2be86a30b3beb336038","659da17bb271e5474245d51ee7b522825f3a2e3d6204a2be86a30b3beb336038","False","False","False","False"
"v1.0.20","v1.0.19","plans\PLAN_P8_closing.md","plans\PLAN_P8_closing.md","VERSION_PLAN",".md","2518","35","d523f6d167df662cd5285d45470df6b94db2c0b873b7be080d4d9bd780cb8118","d523f6d167df662cd5285d45470df6b94db2c0b873b7be080d4d9bd780cb8118","d85369cd69257f2721faa8c5b07f13cf8286e1f669f3c46001baf9e8ee09c6f1","False","False","False","False"
"v1.0.20","v1.0.19","results\CODE_IMPL_REPORT.md","results\CODE_IMPL_REPORT.md","VERSION_RESULT",".md","14283","149","01de76b49a44160b421b20cc6f59c3a8230ee43205a51c663c7829ea5a739a94","01de76b49a44160b421b20cc6f59c3a8230ee43205a51c663c7829ea5a739a94","8fe4c7f652e2b52aa0cbac91a74c963d3e84fb1c78480a11e2ce05d230aced67","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\AUTHOR_BRIEF.md","results\comp_P2_part0\AUTHOR_BRIEF.md","VERSION_RESULT",".md","6106","43","b47dd9092dd105bb97bc401c6683ac0998361fce1c4aae0ddcf37a151665ee97","b47dd9092dd105bb97bc401c6683ac0998361fce1c4aae0ddcf37a151665ee97","55e6a20a7bb066e3e799278a08752d80ab4a618ca92601a822db3437497af0f1","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\draft_f1.tex","results\comp_P2_part0\draft_f1.tex","VERSION_RESULT",".tex","18456","210","52c5acd76faead0c30103f42b649886b8cc6677b4f1d1150ac8d3897b523ace9","52c5acd76faead0c30103f42b649886b8cc6677b4f1d1150ac8d3897b523ace9","52c5acd76faead0c30103f42b649886b8cc6677b4f1d1150ac8d3897b523ace9","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\draft_o1.tex","results\comp_P2_part0\draft_o1.tex","VERSION_RESULT",".tex","15893","188","9f1ce2a9ccf1f86d6705b89a3f198f74df2e9638183cef5745cfaffb27d44c72","9f1ce2a9ccf1f86d6705b89a3f198f74df2e9638183cef5745cfaffb27d44c72","9f1ce2a9ccf1f86d6705b89a3f198f74df2e9638183cef5745cfaffb27d44c72","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\draft_o2.tex","results\comp_P2_part0\draft_o2.tex","VERSION_RESULT",".tex","15923","186","6c2a0fafe9335ebb1838e66ae48840442a251645ad9555a4e72758396923be0e","6c2a0fafe9335ebb1838e66ae48840442a251645ad9555a4e72758396923be0e","6c2a0fafe9335ebb1838e66ae48840442a251645ad9555a4e72758396923be0e","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\draft_o3.tex","results\comp_P2_part0\draft_o3.tex","VERSION_RESULT",".tex","16570","195","cc106bceb38ac16a0d1f88f85ece4c6dfaa4e4662a807db2d7ee911809a70e4c","cc106bceb38ac16a0d1f88f85ece4c6dfaa4e4662a807db2d7ee911809a70e4c","cc106bceb38ac16a0d1f88f85ece4c6dfaa4e4662a807db2d7ee911809a70e4c","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P2_part0\PICK_JUDGMENT.md","results\comp_P2_part0\PICK_JUDGMENT.md","VERSION_RESULT",".md","2307","20","b12e337b50a9d2cb853cf1745fec9015b5fefc3575e7a2f89c606c1ac5f56b3d","b12e337b50a9d2cb853cf1745fec9015b5fefc3575e7a2f89c606c1ac5f56b3d","b12e337b50a9d2cb853cf1745fec9015b5fefc3575e7a2f89c606c1ac5f56b3d","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P4_mitbg\AUTHOR_BRIEF.md","results\comp_P4_mitbg\AUTHOR_BRIEF.md","VERSION_RESULT",".md","5368","48","406f2234775a4d2ec18167db0e7dfa3347fdb704cbeab407e2aec958863c4b86","406f2234775a4d2ec18167db0e7dfa3347fdb704cbeab407e2aec958863c4b86","c1fe0bc304cd990011940bfc2fdc7f50b94de51f917c86b342d4207540902e8f","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P4_mitbg\draft_f1.tex","results\comp_P4_mitbg\draft_f1.tex","VERSION_RESULT",".tex","8696","82","745bf67883a94756f53c29740b70e5277f4edf0ce70cea5ba6431d29f7126321","745bf67883a94756f53c29740b70e5277f4edf0ce70cea5ba6431d29f7126321","745bf67883a94756f53c29740b70e5277f4edf0ce70cea5ba6431d29f7126321","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P4_mitbg\draft_f3.tex","results\comp_P4_mitbg\draft_f3.tex","VERSION_RESULT",".tex","8473","75","d1b97258227e21ac745ccc133b9824948f76bc37e8ac5ede33e71e7168a744d6","d1b97258227e21ac745ccc133b9824948f76bc37e8ac5ede33e71e7168a744d6","d1b97258227e21ac745ccc133b9824948f76bc37e8ac5ede33e71e7168a744d6","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_P4_mitbg\draft_o1.tex","results\comp_P4_mitbg\draft_o1.tex","VERSION_RESULT",".tex","6717","59","478e9b22ea31f8146758c0afc88bf4e52e84aaea16bd60d17a3aec2263c18808","478e9b22ea31f8146758c0afc88bf4e52e84aaea16bd60d17a3aec2263c18808","478e9b22ea31f8146758c0afc88bf4e52e84aaea16bd60d17a3aec2263c18808","False","False","False","False"
